report_date,load_weight,Rolling_Mean_7D,Day_of_Week
2008-06-19,917.925,590.9482142857142,Thursday
2008-06-20,730.83,580.4125,Friday
2008-06-21,2.34,578.7839285714285,Saturday
2008-06-22,0.0,578.7839285714285,Sunday
2008-06-23,910.205,591.8767857142857,Monday
2008-06-24,850.546,601.268,Tuesday
2008-06-25,815.3025,603.8783571428572,Wednesday
2008-06-26,798.877,586.8715,Thursday
2008-06-27,778.6785,593.707,Friday
2008-06-28,1.87,593.6398571428571,Saturday
2008-06-29,0.0,593.6398571428571,Sunday
2008-06-30,862.1035,586.7682142857142,Monday
2008-07-01,851.9879999999999,586.9742142857142,Tuesday
2008-07-02,835.8525,589.9099285714285,Wednesday
2008-07-03,805.92,590.9160714285714,Thursday
2008-07-04,623.215,568.707,Friday
2008-07-05,5.31,569.1984285714286,Saturday
2008-07-06,0.0,569.1984285714286,Sunday
2008-07-07,917.4175,577.1004285714286,Monday
2008-07-08,828.514,573.747,Tuesday
2008-07-09,876.67,579.5780714285714,Wednesday
2008-07-10,857.415,586.9345,Thursday
2008-07-11,828.7715000000001,616.2997142857142,Friday
2008-07-12,0.75,615.6482857142857,Saturday
2008-07-13,0.0,615.6482857142857,Sunday
2008-07-14,894.3575,612.354,Monday
2008-07-15,824.2125,611.7394999999999,Tuesday
2008-07-16,840.815,606.6173571428571,Wednesday
2008-07-17,781.949,595.8365,Thursday
2008-07-18,803.701,592.255,Friday
2008-07-19,2.75,592.5407142857142,Saturday
2008-07-20,0.0,592.5407142857142,Sunday
2008-07-21,850.64,586.2953571428571,Monday
2008-07-22,787.55,581.0578571428571,Tuesday
2008-07-23,789.1415,573.6759285714286,Wednesday
2008-07-24,724.81,565.5132142857143,Thursday
2008-07-25,678.29,547.597357142857,Friday
2008-07-26,1.98,547.4873571428571,Saturday
2008-07-27,0.0,547.4873571428571,Sunday
2008-07-28,839.26,545.8616428571429,Monday
2008-07-29,953.53,569.5730714285713,Tuesday
2008-07-30,814.6315,573.2144999999999,Wednesday
2008-07-31,819.933,586.8035,Thursday
2008-08-01,754.233,597.6525,Friday
2008-08-02,2.39,597.7110714285715,Saturday
2008-08-03,0.0,597.7110714285715,Sunday
2008-08-04,837.683,597.4857857142857,Monday
2008-08-05,780.4385,572.7584285714286,Tuesday
2008-08-06,790.14,569.2596428571429,Wednesday
2008-08-07,752.7275,559.6588571428572,Thursday
2008-08-08,721.657,555.0051428571428,Friday
2008-08-09,0.96,554.8008571428571,Saturday
2008-08-10,0.0,554.8008571428571,Sunday
2008-08-11,816.9125,551.8336428571429,Monday
2008-08-12,756.585,548.426,Tuesday
2008-08-13,790.0825,548.4177857142857,Wednesday
2008-08-14,746.3415,547.5055,Thursday
2008-08-15,722.63,547.6445,Friday
2008-08-16,1.79,547.7630714285714,Saturday
2008-08-17,0.0,547.7630714285714,Sunday
2008-08-18,826.821,549.1785714285714,Monday
2008-08-19,804.7475,556.0589285714286,Tuesday
2008-08-20,811.0075,559.0482142857143,Wednesday
2008-08-21,727.0905,556.2980714285715,Thursday
2008-08-22,708.73,554.3123571428572,Friday
2008-08-23,2.22,554.3737857142858,Saturday
2008-08-24,0.0,554.3737857142858,Sunday
2008-08-25,898.49,564.6122142857143,Monday
2008-08-26,832.8245,568.6232142857143,Tuesday
2008-08-27,847.9685,573.9033571428571,Wednesday
2008-08-28,818.1899999999999,586.9175714285714,Thursday
2008-08-29,767.17,595.2661428571428,Friday
2008-08-30,3.36,595.429,Saturday
2008-08-31,0.0,595.429,Sunday
2008-09-01,670.3525,562.8379285714285,Monday
2008-09-02,819.34,560.9115714285714,Tuesday
2008-09-03,858.345,562.3939285714285,Wednesday
2008-09-04,779.2,556.8239285714286,Thursday
2008-09-05,755.885,555.2117857142857,Friday
2008-09-06,2.49,555.0875,Saturday
2008-09-07,0.0,555.0875,Sunday
2008-09-08,943.226,594.0694285714287,Monday
2008-09-09,794.132,590.4682857142858,Tuesday
2008-09-10,781.3415,579.4677857142857,Wednesday
2008-09-11,749.28,575.1935,Thursday
2008-09-12,684.337,564.972357142857,Friday
2008-09-13,2.5,564.9737857142857,Saturday
2008-09-14,0.0,564.9737857142857,Sunday
2008-09-15,863.2524999999999,553.549,Monday
2008-09-16,730.44,544.4501428571429,Tuesday
2008-09-17,768.041,542.5500714285714,Wednesday
2008-09-18,696.1,534.9529285714286,Thursday
2008-09-19,698.3199999999999,536.9505,Friday
2008-09-20,19.5,539.3790714285715,Saturday
2008-09-21,0.0,539.3790714285715,Sunday
2008-09-22,875.755,541.1651428571429,Monday
2008-09-23,852.7,558.6308571428572,Tuesday
2008-09-24,809.6575,564.5760714285714,Wednesday
2008-09-25,743.9445,571.411,Thursday
2008-09-26,789.795,584.4788571428571,Friday
2008-09-27,35.67,586.7888571428572,Saturday
2008-09-28,0.0,586.7888571428572,Sunday
2008-09-29,837.7215,581.3555,Monday
2008-09-30,844.01,580.1140714285714,Tuesday
2008-10-01,741.62,570.3944285714285,Wednesday
2008-10-02,747.325,570.8773571428571,Thursday
2008-10-03,733.0425,562.7698571428572,Friday
2008-10-04,34.49,562.6012857142857,Saturday
2008-10-05,0.0,562.6012857142857,Sunday
2008-10-06,875.3545,567.9774285714286,Monday
2008-10-07,880.513,573.1921428571429,Tuesday
2008-10-08,768.28,577.0007142857143,Wednesday
2008-10-09,731.1035,574.6833571428572,Thursday
2008-10-10,754.08,577.6887142857142,Friday
2008-10-11,5.220000000000001,573.5072857142857,Saturday
2008-10-12,0.0,573.5072857142857,Sunday
2008-10-13,799.0225,562.6027142857143,Monday
2008-10-14,855.554,559.0371428571428,Tuesday
2008-10-15,739.934,554.9877142857143,Wednesday
2008-10-16,737.344,555.8792142857143,Thursday
2008-10-17,707.7139999999999,549.2555,Friday
2008-10-18,1.3900000000000001,548.7083571428572,Saturday
2008-10-19,0.0,548.7083571428572,Sunday
2008-10-20,866.405,558.3344285714285,Monday
2008-10-21,839.471,556.0368571428571,Tuesday
2008-10-22,789.6075,563.1330714285714,Wednesday
2008-10-23,698.466,557.5790714285714,Thursday
2008-10-24,767.14,566.0685,Friday
2008-10-25,2.27,566.1942142857143,Saturday
2008-10-26,0.0,566.1942142857143,Sunday
2008-10-27,788.04,554.9992142857143,Monday
2008-10-28,790.57,548.0133571428571,Tuesday
2008-10-29,770.128,545.2305714285715,Wednesday
2008-10-30,686.7,543.5497142857143,Thursday
2008-10-31,698.77,533.7825714285715,Friday
2008-11-01,2.26,533.7811428571429,Saturday
2008-11-02,0.0,533.7811428571429,Sunday
2008-11-03,915.062,551.9271428571428,Monday
2008-11-04,862.412,562.1902857142858,Tuesday
2008-11-05,834.2,571.3434285714286,Wednesday
2008-11-06,779.157,584.5515714285714,Thursday
2008-11-07,732.685,589.3965714285714,Friday
2008-11-08,1.8699999999999999,589.3408571428571,Saturday
2008-11-09,0.98,589.4808571428572,Sunday
2008-11-10,833.11,577.7734285714286,Monday
2008-11-11,796.5625,568.3663571428572,Tuesday
2008-11-12,795.275,562.8056428571429,Wednesday
2008-11-13,778.707,562.7413571428572,Thursday
2008-11-14,704.06,558.6520714285714,Friday
2008-11-15,1.3699999999999999,558.5806428571428,Saturday
2008-11-16,0.0,558.4406428571428,Sunday
2008-11-17,867.8585,563.4047142857142,Monday
2008-11-18,843.08,570.0500714285714,Tuesday
2008-11-19,777.255,567.4757857142857,Wednesday
2008-11-20,792.747,569.4815,Thursday
2008-11-21,758.8835,577.3134285714286,Friday
2008-11-22,2.62,577.4920000000001,Saturday
2008-11-23,0.0,577.4920000000001,Sunday
2008-11-24,850.914,575.0713571428571,Monday
2008-11-25,835.4225,573.9774285714286,Tuesday
2008-11-26,748.6605,569.8925,Wednesday
2008-11-27,0.0,456.64292857142857,Thursday
2008-11-28,683.1525,445.82421428571433,Friday
2008-11-29,708.1800000000001,546.6184999999999,Saturday
2008-11-30,0.0,546.6184999999999,Sunday
2008-12-01,974.6475,564.2947142857143,Monday
2008-12-02,862.7935,568.2048571428571,Tuesday
2008-12-03,861.8275,584.3715714285714,Wednesday
2008-12-04,797.0185,698.2313571428571,Thursday
2008-12-05,771.447,710.8448571428571,Friday
2008-12-06,4.41,610.3062857142857,Saturday
2008-12-07,0.0,610.3062857142857,Sunday
2008-12-08,878.6875,596.5977142857143,Monday
2008-12-09,870.42,597.6872142857143,Tuesday
2008-12-10,830.495,593.2111428571428,Wednesday
2008-12-11,800.129,593.6555,Thursday
2008-12-12,842.548,603.8127857142856,Friday
2008-12-13,6.13,604.0585,Saturday
2008-12-14,0.0,604.0585,Sunday
2008-12-15,874.2845,603.4295,Monday
2008-12-16,911.953,609.3627857142857,Tuesday
2008-12-17,810.96,606.5720714285715,Wednesday
2008-12-18,817.91,609.1122142857142,Thursday
2008-12-19,895.471,616.6726428571429,Friday
2008-12-20,5.3100000000000005,616.5555,Saturday
2008-12-21,0.0,616.5555,Sunday
2008-12-22,843.4135,612.1453571428572,Monday
2008-12-23,772.324,592.1983571428572,Tuesday
2008-12-24,688.895,574.7605,Wednesday
2008-12-25,688.895,556.3297857142858,Thursday
2008-12-26,766.34,537.8824999999999,Friday
2008-12-27,796.235,650.8717857142857,Saturday
2008-12-28,0.0,650.8717857142857,Sunday
2008-12-29,977.622,670.0444285714285,Monday
2008-12-30,979.555,699.6488571428572,Tuesday
2008-12-31,913.295,731.706,Wednesday
2009-01-01,0.0,633.2924285714287,Thursday
2009-01-02,917.3835,654.8700714285715,Friday
2009-01-03,933.745,674.5143571428571,Saturday
2009-01-04,0.0,674.5143571428571,Sunday
2009-01-05,1179.562,703.3629285714286,Monday
2009-01-06,1025.123,709.8726428571429,Tuesday
2009-01-07,1121.437,739.6072142857143,Wednesday
2009-01-08,974.6735,878.8462857142857,Thursday
2009-01-09,835.33,867.1243571428571,Friday
2009-01-10,4.73,734.4079285714287,Saturday
2009-01-11,0.0,734.4079285714287,Sunday
2009-01-12,952.095,701.9126428571428,Monday
2009-01-13,937.7675,689.4332857142857,Tuesday
2009-01-14,837.1335,648.8185000000001,Wednesday
2009-01-15,843.79,630.1208571428572,Thursday
2009-01-16,817.959,627.6392857142857,Friday
2009-01-17,3.13,627.4107142857143,Saturday
2009-01-18,0.0,627.4107142857143,Sunday
2009-01-19,782.3575,603.1625,Monday
2009-01-20,875.8425,594.3160714285714,Tuesday
2009-01-21,781.3045,586.3405,Wednesday
2009-01-22,787.1514999999999,578.2492857142857,Thursday
2009-01-23,797.355,575.3058571428571,Friday
2009-01-24,3.54,575.3644285714284,Saturday
2009-01-25,0.0,575.3644285714284,Sunday
2009-01-26,877.785,588.9969285714286,Monday
2009-01-27,821.3025,581.2054999999999,Tuesday
2009-01-28,686.1949999999999,567.6184285714286,Wednesday
2009-01-29,742.1585,561.1908571428572,Thursday
2009-01-30,751.6,554.6544285714286,Friday
2009-01-31,0.69,554.2472857142858,Saturday
2009-02-01,0.0,554.2472857142858,Sunday
2009-02-02,886.33,555.468,Monday
2009-02-03,818.151,555.0177857142857,Tuesday
2009-02-04,874.54,581.9242142857144,Wednesday
2009-02-05,829.28,594.3701428571428,Thursday
2009-02-06,819.2375,604.0326428571428,Friday
2009-02-07,146.72,624.8940714285715,Saturday
2009-02-08,0.0,624.8940714285715,Sunday
2009-02-09,917.87,629.3997857142857,Monday
2009-02-10,915.4895,643.3052857142857,Tuesday
2009-02-11,862.2625,641.5513571428572,Wednesday
2009-02-12,862.8905,646.3528571428571,Thursday
2009-02-13,843.2945,649.7895714285714,Friday
2009-02-14,167.68,652.7838571428572,Saturday
2009-02-15,0.0,652.7838571428572,Sunday
2009-02-16,883.157,647.8248571428572,Monday
2009-02-17,925.4075,649.2417142857142,Tuesday
2009-02-18,814.155,642.3692142857143,Wednesday
2009-02-19,824.035,636.8184285714286,Thursday
2009-02-20,750.021,623.4936428571428,Friday
2009-02-21,2.28,599.8650714285714,Saturday
2009-02-22,0.0,599.8650714285714,Sunday
2009-02-23,907.485,603.3405,Monday
2009-02-24,880.7495,596.9607857142856,Tuesday
2009-02-25,813.549,596.8742142857143,Wednesday
2009-02-26,785.4185,591.3575714285714,Thursday
2009-02-27,756.444,592.2751428571429,Friday
2009-02-28,2.45,592.2994285714286,Saturday
2009-03-01,0.0,592.2994285714286,Sunday
2009-03-02,894.75,590.4801428571428,Monday
2009-03-03,844.779,585.3414999999999,Tuesday
2009-03-04,790.548,582.0556428571429,Wednesday
2009-03-05,778.5,581.0672857142857,Thursday
2009-03-06,751.3505,580.3396428571428,Friday
2009-03-07,1.56,580.2125,Saturday
2009-03-08,0.0,580.2125,Sunday
2009-03-09,1036.3415,600.4398571428571,Monday
2009-03-10,984.837,620.4481428571428,Tuesday
2009-03-11,999.12,650.2441428571428,Wednesday
2009-03-12,874.5065,663.9593571428571,Thursday
2009-03-13,785.756,668.8744285714286,Friday
2009-03-14,3.6599999999999997,669.1744285714285,Saturday
2009-03-15,0.0,669.1744285714285,Sunday
2009-03-16,960.45,658.3327857142857,Monday
2009-03-17,887.66,644.4503571428571,Tuesday
2009-03-18,861.274,624.7580714285714,Wednesday
2009-03-19,825.1800000000001,617.7114285714285,Thursday
2009-03-20,780.165,616.9127142857143,Friday
2009-03-21,2.52,616.7498571428571,Saturday
2009-03-22,0.0,616.7498571428571,Sunday
2009-03-23,1226.987,654.8265714285715,Monday
2009-03-24,1027.8,674.8465714285715,Tuesday
2009-03-25,1166.3725,718.4320714285715,Wednesday
2009-03-26,960.1245,737.7098571428571,Thursday
2009-03-27,830.16,744.852,Friday
2009-03-28,4.19,745.0905714285715,Saturday
2009-03-29,0.0,745.0905714285715,Sunday
2009-03-30,1083.109,724.5365714285714,Monday
2009-03-31,943.1535,712.4442142857142,Tuesday
2009-04-01,1169.9505,712.9553571428571,Wednesday
2009-04-02,970.336,714.4141428571428,Thursday
2009-04-03,910.9425,725.9544999999999,Friday
2009-04-04,3.8400000000000003,725.9045,Saturday
2009-04-05,0.0,725.9045,Sunday
2009-04-06,1045.9675,720.5985714285714,Monday
2009-04-07,1035.5435,733.7971428571428,Tuesday
2009-04-08,1033.9625,714.3702857142858,Wednesday
2009-04-09,1011.6015,720.2653571428572,Thursday
2009-04-10,904.9975,719.4160714285714,Friday
2009-04-11,1.9,719.1389285714287,Saturday
2009-04-12,0.0,719.1389285714287,Sunday
2009-04-13,1059.31,721.045,Monday
2009-04-14,967.114,711.2693571428572,Tuesday
2009-04-15,1048.966,713.4127142857143,Wednesday
2009-04-16,944.958,703.8922142857143,Thursday
2009-04-17,856.235,696.9261428571428,Friday
2009-04-18,3.4000000000000004,697.1404285714286,Saturday
2009-04-19,0.0,697.1404285714286,Sunday
2009-04-20,1051.72,696.0561428571428,Monday
2009-04-21,971.4825,696.6802142857143,Tuesday
2009-04-22,947.4625,682.1797142857142,Wednesday
2009-04-23,890.454,674.3934285714286,Thursday
2009-04-24,837.364,671.6975714285715,Friday
2009-04-25,4.140000000000001,671.8032857142858,Saturday
2009-04-26,0.0,671.8032857142858,Sunday
2009-04-27,1028.23,668.4475714285715,Monday
2009-04-28,918.757,660.9153571428571,Tuesday
2009-04-29,881.16,651.4435714285713,Wednesday
2009-04-30,832.516,643.1667142857143,Thursday
2009-05-01,860.394,646.4567142857143,Friday
2009-05-02,1.69,646.1067142857144,Saturday
2009-05-03,0.0,646.1067142857144,Sunday
2009-05-04,1052.7295,649.6066428571428,Monday
2009-05-05,1041.6205,667.1585714285713,Tuesday
2009-05-06,968.0600000000001,679.5728571428572,Wednesday
2009-05-07,986.035,701.5041428571428,Thursday
2009-05-08,905.1465000000001,707.8973571428571,Friday
2009-05-09,3.0,708.0844999999999,Saturday
2009-05-10,0.0,708.0844999999999,Sunday
2009-05-11,1011.0945,702.1366428571429,Monday
2009-05-12,908.9905,683.1895000000001,Tuesday
2009-05-13,888.4295,671.8137142857142,Wednesday
2009-05-14,862.43,654.1558571428571,Thursday
2009-05-15,773.8485,635.399,Friday
2009-05-16,3.49,635.4689999999999,Saturday
2009-05-17,0.0,635.4689999999999,Sunday
2009-05-18,993.84,633.0040714285714,Monday
2009-05-19,938.082,637.16,Tuesday
2009-05-20,889.0955,637.2551428571429,Wednesday
2009-05-21,839.3835,633.9627857142857,Thursday
2009-05-22,836.62,642.9301428571428,Friday
2009-05-23,4.07,643.013,Saturday
2009-05-24,0.0,643.013,Sunday
2009-05-25,805.3745,616.0893571428571,Monday
2009-05-26,882.3185,608.1231428571429,Tuesday
2009-05-27,890.2475000000001,608.2877142857143,Wednesday
2009-05-28,835.86,607.7843571428572,Thursday
2009-05-29,799.6035,602.4962857142857,Friday
2009-05-30,2.6799999999999997,602.2977142857144,Saturday
2009-05-31,0.0,602.2977142857144,Sunday
2009-06-01,1083.37,642.0113571428572,Monday
2009-06-02,943.542,650.7575714285714,Tuesday
2009-06-03,895.7525,651.544,Wednesday
2009-06-04,842.3820000000001,652.4757142857143,Thursday
2009-06-05,868.0555,662.2545714285715,Friday
2009-06-06,3.02,662.3031428571428,Saturday
2009-06-07,0.0,662.3031428571428,Sunday
2009-06-08,1013.369,652.303,Monday
2009-06-09,865.3225,641.1287857142858,Tuesday
2009-06-10,883.1125,639.3230714285716,Wednesday
2009-06-11,806.065,634.1349285714286,Thursday
2009-06-12,815.6795,626.6526428571427,Friday
2009-06-13,3.38,626.7040714285714,Saturday
2009-06-14,0.0,626.7040714285714,Sunday
2009-06-15,941.38,616.4199285714286,Monday
2009-06-16,934.444,626.2944285714285,Tuesday
2009-06-17,941.5665,634.6450000000001,Wednesday
2009-06-18,829.66,638.0157142857142,Thursday
2009-06-19,786.4985,633.847,Friday
2009-06-20,3.7800000000000002,633.9041428571428,Saturday
2009-06-21,0.0,633.9041428571428,Sunday
2009-06-22,937.2255,633.3106428571429,Monday
2009-06-23,874.4165,624.7352857142857,Tuesday
2009-06-24,854.714,612.3277857142857,Wednesday
2009-06-25,784.24,605.8392142857143,Thursday
2009-06-26,754.8775,601.3219285714287,Friday
2009-06-27,2.39,601.1233571428571,Saturday
2009-06-28,0.0,601.1233571428571,Sunday
2009-06-29,880.89,593.0754285714286,Monday
2009-06-30,841.68,588.3987857142856,Tuesday
2009-07-01,809.1765,581.8934285714286,Wednesday
2009-07-02,781.8925,581.5580714285715,Thursday
2009-07-03,836.035,593.152,Friday
2009-07-04,1.59,593.0377142857143,Saturday
2009-07-05,0.0,593.0377142857143,Sunday
2009-07-06,973.939,606.3304285714286,Monday
2009-07-07,863.798,609.4901428571429,Tuesday
2009-07-08,805.6435,608.9854285714285,Wednesday
2009-07-09,778.3235,608.4755714285714,Thursday
2009-07-10,770.5985,599.1274999999999,Friday
2009-07-11,3.6799999999999997,599.4260714285714,Saturday
2009-07-12,0.0,599.4260714285714,Sunday
2009-07-13,889.51,587.3647857142857,Monday
2009-07-14,852.399,585.7363571428571,Tuesday
2009-07-15,806.724,585.8907142857142,Wednesday
2009-07-16,769.66,584.6530714285715,Thursday
2009-07-17,762.63,583.5147142857143,Friday
2009-07-18,2.0,583.2747142857143,Saturday
2009-07-19,0.0,583.2747142857143,Sunday
2009-07-20,858.63,578.8632857142858,Monday
2009-07-21,801.3475,571.5702142857143,Tuesday
2009-07-22,771.0045,566.4674285714285,Wednesday
2009-07-23,720.3645,559.4252142857143,Thursday
2009-07-24,689.81,549.0223571428571,Friday
2009-07-25,3.12,549.1823571428571,Saturday
2009-07-26,0.0,549.1823571428571,Sunday
2009-07-27,844.63,547.1823571428571,Monday
2009-07-28,810.44,548.4812857142857,Tuesday
2009-07-29,763.671,547.4336428571429,Wednesday
2009-07-30,726.515,548.3122857142857,Thursday
2009-07-31,737.5545,555.1329285714286,Friday
2009-08-01,2.66,555.0672142857144,Saturday
2009-08-02,2.66,555.4472142857143,Sunday
2009-08-03,867.057,558.6510714285714,Monday
2009-08-04,791.9375,556.0078571428572,Tuesday
2009-08-05,773.8745,557.4655,Wednesday
2009-08-06,728.555,557.7569285714286,Thursday
2009-08-07,691.872,551.2308571428572,Friday
2009-08-08,1.92,551.1251428571428,Saturday
2009-08-09,1.92,551.0194285714285,Sunday
2009-08-10,857.54,549.659857142857,Monday
2009-08-11,788.526,549.1724999999999,Tuesday
2009-08-12,728.97,542.7575714285714,Wednesday
2009-08-13,718.5585,541.3294999999999,Thursday
2009-08-14,685.546,540.4257857142858,Friday
2009-08-15,6.09,541.0215000000001,Saturday
2009-08-16,6.09,541.6172142857142,Sunday
2009-08-17,834.4,538.3115,Monday
2009-08-18,809.905,541.3656428571429,Tuesday
2009-08-19,757.4165,545.4294285714285,Wednesday
2009-08-20,683.1605,540.3725714285714,Thursday
2009-08-21,684.8745,540.2766428571429,Friday
2009-08-22,3.09,539.8480714285714,Saturday
2009-08-23,3.09,539.4195000000001,Sunday
2009-08-24,862.105,543.3773571428571,Monday
2009-08-25,852.01,549.3923571428571,Tuesday
2009-08-26,771.8675,551.4567857142857,Wednesday
2009-08-27,759.354,562.3415714285715,Thursday
2009-08-28,738.5525,570.0098571428572,Friday
2009-08-29,2.44,569.917,Saturday
2009-08-30,0.0,569.4755714285714,Sunday
2009-08-31,895.25,574.2105714285715,Monday
2009-09-01,847.284,573.5354285714286,Tuesday
2009-09-02,799.116,577.4280714285715,Wednesday
2009-09-03,716.608,571.3215,Thursday
2009-09-04,690.206,564.4148571428572,Friday
2009-09-05,6.98,565.0634285714285,Saturday
2009-09-06,0.0,565.0634285714285,Sunday
2009-09-07,716.975,539.5955714285714,Monday
2009-09-08,841.643,538.7897142857144,Tuesday
2009-09-09,787.14,537.0788571428571,Wednesday
2009-09-10,783.025,546.567,Thursday
2009-09-11,765.5,557.3232857142857,Friday
2009-09-12,1.36,556.5204285714286,Saturday
